id,name,host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32297005,AMAZINGLY LOCATED APARTMENT NEAR TIME SQ,242438900,Oscar,Manhattan,40.76299,-73.98994,Entire home/apt,170,1,39,7/7/2019,8.48,1,64
24181925,Family Room in Bed-Stuy,128217748,Kris,Brooklyn,40.6856,-73.94388,Private room,79,1,75,6/23/2019,4.91,3,295
26419291,Brooklyn Hostel Bedroom 2. Bed 3,119669058,Melissa,Brooklyn,40.6944,-73.95674,Shared room,38,3,14,6/28/2019,1.14,34,365
16874685,MASSIVE ROOM IN HEART OF NYC!!! (CHELSEA/FLATIRON),13492085,Teri,Manhattan,40.74512,-73.99179,Private room,200,1,8,5/18/2017,0.28,2,0
3394768,Your NYC haven at Upper Manhattan!,10657357,Ivan,Manhattan,40.83058,-73.9495,Private room,54,5,21,4/29/2019,0.34,4,187
10675218,New York style loft space,7556789,Samuel,Manhattan,40.80523,-73.93929,Private room,60,1,0,,,1,0
17234955,Getaway 2 Bed 1 Bath close to park,113805886,Yaacov,Manhattan,40.77747,-73.95193,Entire home/apt,190,31,4,1/3/2019,0.21,33,299
10546729,Beautiful bright modern apartment,1520623,Bec,Brooklyn,40.68591,-74.00164,Entire home/apt,120,7,0,,,1,0
24260404,Cozy Queens Studio,182940016,Comfy,Queens,40.59707,-73.76506,Entire home/apt,425,1,0,,,1,90
30169107,Lovely private room with private bath in Brooklyn,41091852,Andrea,Brooklyn,40.69338,-73.94328,Private room,75,1,29,7/6/2019,4.6,1,84
30906210,Newly Renovated Doorman Apt. with Great Amenities,10672594,Eduard,Queens,40.74827,-73.94557,Entire home/apt,210,3,1,1/1/2019,0.16,1,0
712260,Private Two Bedroom with Garden in Cobble Hill,3666608,Paul And Debra,Brooklyn,40.68344,-73.9933,Private room,210,2,75,6/19/2019,0.92,1,309
20914119,**Amazing Studio Balcony Steps from Time Square**,52950465,Gal,Manhattan,40.7605,-73.99189,Entire home/apt,129,30,1,12/5/2017,0.05,12,310
19280513,Charming -One bedroom -Williamsburg,18747504,Schimpff,Brooklyn,40.71886,-73.95695,Private room,100,2,1,6/22/2017,0.04,1,0
21889698,Humongous Crown Heights Prvt Room in spacious 2brm,15049077,Karanja,Brooklyn,40.66373,-73.93222,Private room,55,30,1,9/27/2018,0.1,2,137
27628302,Beach Oasis and NYC only 45 minutes away!,83203036,Flo,Queens,40.58845,-73.80015,Entire home/apt,130,2,0,,,1,215
21763302,Astoria flat 5 minutes to subway 10 mins to NYC,158048302,Marilyn,Queens,40.77416,-73.90755,Entire home/apt,83,5,13,6/22/2019,0.68,1,365
609559,Queens Quality Convenient Apartment,3647,Rafael,Queens,40.73587,-73.88279,Entire home/apt,99,3,48,6/23/2019,0.58,2,301
33379269,1 BR Luxury Apt on Metro Ave in E Williamsburg,251468079,Ken,Brooklyn,40.71573,-73.93887,Entire home/apt,110,4,5,6/19/2019,2.63,1,1
34978082,"3 bedroom, 2 baths duplex apt w/all new furniture",164701861,Brenda,Brooklyn,40.67337,-73.88846,Entire home/apt,225,3,3,6/30/2019,3,2,136
34371113,Big studio in Luxury building downtown Manhattan,231727934,Sky,Manhattan,40.70708,-74.00992,Entire home/apt,230,5,1,5/24/2019,0.65,1,43
33520254,Sunny 1 Bedroom Apt in Bed-Stuy Brownstone,42946242,Kirby,Brooklyn,40.69318,-73.95054,Entire home/apt,110,14,0,,,1,0
21695415,"Beautiful, private 1 BR Apt in Hamilton Heights",42237462,Stephanie,Manhattan,40.82722,-73.9457,Entire home/apt,78,6,4,9/29/2018,0.2,1,0
29900755,Your Manhattan Home: 12 mins to NYC,213781715,Anting,Brooklyn,40.73394,-73.95154,Private room,119,1,2,6/24/2019,0.32,33,1
34255438,NYC Lux. Condo,258635350,Jason,Staten Island,40.58111,-74.15933,Entire home/apt,150,2,0,,,1,0
19100971,Spacious Bedroom with lots of Natural Light,81745867,Jacqueline,Manhattan,40.84917,-73.94048,Private room,70,2,2,6/25/2018,0.16,1,0
26417856,Magic Waters - Brooklyn Refuge,6722833,Paul,Brooklyn,40.68202,-73.92295,Entire home/apt,345,2,25,6/22/2019,2.17,1,321
34544304,Artistic Home Near Metro with Backyard/Balcony,23878336,Armando,Bronx,40.86952,-73.89447,Entire home/apt,223,3,0,,,10,315
872035,furnished bedroom 1150$ a month  ,4599027,Amal,Manhattan,40.8032,-73.94004,Private room,100,30,0,,,2,365
16364067,Beautiful Newly Renovated BK Apt with W&D in Unit,1528114,K.,Brooklyn,40.6836,-73.93495,Entire home/apt,95,4,68,5/26/2019,2.3,1,0
16100652,CHARMING HOME with TONES OF LIGHT & GREAT DESIGN,88191,Bea,Brooklyn,40.6799,-73.99722,Entire home/apt,290,6,3,8/28/2017,0.1,1,0
30420904,Cozy Brooklyn Bedroom - Close to Manhattan!,226350275,Bryan,Brooklyn,40.7242,-73.94235,Private room,60,1,1,12/28/2018,0.16,1,0
25137887,Beach front Dublex near jfk,187383058,John,Queens,40.58809,-73.79387,Entire home/apt,450,2,32,7/7/2019,2.35,2,315
33668282,Contemporary Brooklyn Lifestyle Apt /JFK Airport 2,223375402,Joyce,Brooklyn,40.66089,-73.89376,Private room,65,2,1,6/12/2019,1,4,349
2067688,MIDTOWN MANHATTAN-WALKING DISTANCE TO EMPIRE STATE,10575680,David,Manhattan,40.74221,-73.98121,Private room,79,2,2,1/2/2017,0.06,2,0
16855679,Modern 1 Bedroom Condo at Midtown 45,24126726,Nadine,Manhattan,40.75305,-73.97358,Private room,640,2,0,,,3,0
22207978,Sun-Drenched Luxury Loft with Private Roof Deck,803468,David,Brooklyn,40.70929,-73.9477,Entire home/apt,109,3,6,8/19/2018,0.31,1,0
25028952,Charming studio in Brooklyn,178038608,Tal,Brooklyn,40.69365,-73.96511,Entire home/apt,110,7,2,7/20/2018,0.14,1,125
16851711,"Light-filled Apartment in great area, close 2 all!",24758130,Dounia,Brooklyn,40.63192,-73.94734,Entire home/apt,75,1,12,6/19/2017,0.43,1,0
20745276,"DaDukes ""DC""",139879568,Alberto,Queens,40.76483,-73.94073,Private room,120,1,63,6/19/2019,2.81,6,356
33493038,Sunny 1-Bedroom close to Manhattan,5708673,Meike,Brooklyn,40.69934,-73.92947,Entire home/apt,120,4,1,4/26/2019,0.41,1,15
2163602,Upper West Side elegance. Riverside,11039974,Poppi,Manhattan,40.77874,-73.98437,Entire home/apt,599,1,5,8/25/2016,0.14,2,0
21502902,Warm & Cozy,156231243,Debra,Brooklyn,40.6338,-74.03162,Private room,30,3,0,,,1,0
17545775,Gorgeous Private Studio in Williamsburg/Greenpoint,15266675,Reggie,Brooklyn,40.71786,-73.94556,Entire home/apt,160,2,9,6/17/2018,0.33,1,0
19361884,"JFK 10mins, LGA 15mins drive, Two Beds in a Room",101657794,Dr. Shirin,Queens,40.70962,-73.80616,Private room,70,1,32,7/1/2019,1.29,6,364
24356390,Bright Modern clean convenient Brooklyn Location,138607228,Edward,Brooklyn,40.69432,-73.90658,Entire home/apt,150,2,17,8/26/2018,1.15,3,0
9125917,Cosy private room in the City !,20233581,Sofia,Manhattan,40.73833,-73.98058,Private room,73,1,4,1/5/2016,0.09,1,0
13215481,Charming Bedroom in E. Williamsburg by Graham L,74112289,Jean,Brooklyn,40.71738,-73.94089,Private room,44,28,11,5/1/2019,0.31,2,0
19848536,Cozy room with a bathroom,71540842,Willy,Queens,40.70801,-73.90928,Private room,48,3,50,6/23/2019,2.09,2,111
16027733,420 E 80th St. 2 BR fully furnished,53179388,Raymond,Manhattan,40.77261,-73.94995,Entire home/apt,190,30,0,,,10,180
18158353,Beautiful BedStuy Bedroom,6950091,Shireen,Brooklyn,40.68544,-73.92457,Private room,60,1,1,4/23/2017,0.04,1,0
31068388,Small Deluxe Private room near LGA (Room#01),155691570,Mili,Queens,40.76406,-73.87312,Private room,35,1,65,6/24/2019,10.05,5,85
12990502,Cute small room in Astoria,2736755,Marian,Queens,40.77091,-73.91875,Private room,40,2,36,6/24/2019,0.96,2,0
32634964,Sonder | Stock Exchange | Dashing 2BR + Kitchen,219517861,Sonder (NYC),Manhattan,40.70652,-74.01048,Entire home/apt,396,2,6,5/28/2019,1.8,327,323
26813610,Neat+Nice+Large dining area &  2 min to Subway,19303369,Hiroki,Queens,40.74323,-73.90471,Private room,33,37,1,12/15/2018,0.15,37,39
10192564,"Lovely,Spacious,UpperWestSide/Spend a SummerMonth",52320041,Lori,Manhattan,40.80114,-73.96772,Entire home/apt,250,30,17,9/5/2018,0.47,1,190
324800,Real Williamsburg Artist Loft,1661965,Mathias,Brooklyn,40.71368,-73.94478,Entire home/apt,160,3,25,12/22/2018,0.29,1,0
10681555,Doorman XLL Studio Midtown! 5163,16098958,Jeremy & Laura,Manhattan,40.7653,-73.98536,Entire home/apt,117,30,2,4/26/2018,0.07,96,198
13511798,Spacious Bedroom in The Heights,7385139,Nicole,Manhattan,40.83702,-73.94199,Private room,75,1,11,1/2/2017,0.3,1,0
24657328,Heart of the City,173373234,Alexander M,Manhattan,40.75864,-73.97035,Entire home/apt,200,30,7,8/30/2018,0.51,2,188
3534443,Lower East Side Studio- Great Location!,13337141,Aurea,Manhattan,40.71867,-73.98612,Entire home/apt,150,2,121,2/3/2019,2.02,1,0
26993437,BK Homestead - Private Rm in Large Apt with Deck!,56740664,Laura,Brooklyn,40.71784,-73.95611,Private room,225,4,1,12/31/2018,0.16,1,5
7108992,Huge Upper West Side Apartment - 3 rooms,3801047,Anna,Manhattan,40.7982,-73.96931,Entire home/apt,187,3,1,9/5/2015,0.02,1,0
7512407,Heart of Williamsburg w/Backyard,23584870,Sandy,Brooklyn,40.71733,-73.95566,Entire home/apt,150,6,0,,,1,0
13733733,Private Room in RENOVATED Brooklyn Apartment,9111709,Eric,Brooklyn,40.63964,-73.95629,Private room,55,1,11,6/8/2017,0.31,1,0
10516610,Lovely Room in Historic Brownstone,54210823,Kristin,Manhattan,40.79004,-73.97308,Private room,99,1,0,,,1,157
17321243,Sweet deco room in amazing location,116871769,Paige,Brooklyn,40.71018,-73.94858,Private room,78,1,55,6/30/2019,2.01,1,345
22376903,Lily Brooklyn Private Home,163625251,Lily-Thuy,Brooklyn,40.64339,-74.02191,Entire home/apt,109,3,34,6/22/2019,1.85,1,156
19096160,Room in Spacious Prospect Park South Apartment,10697117,Joey,Brooklyn,40.64844,-73.96214,Private room,45,5,2,6/30/2018,0.08,1,0
32915389,Modern & Cozy 2 BR Private Apartment in Brooklyn,246459949,Gk,Brooklyn,40.63189,-74.02322,Entire home/apt,135,1,14,6/14/2019,3.59,1,271
10319699,Cool Private Apt in Manhattan w/ Comfy Queen Bed!,40501530,Dani,Manhattan,40.82317,-73.94507,Entire home/apt,69,3,4,11/30/2018,0.34,1,0
30511301,Sunny 2 Bdr Apartment in Williamsburg (1000sqf),13888249,Omer,Brooklyn,40.70662,-73.95289,Entire home/apt,180,3,3,6/16/2019,0.48,2,0
9090351,"Huge TriBeCa Loft, Shared Space 1Br",47399155,Dan,Manhattan,40.72024,-74.00866,Private room,100,1,25,10/20/2017,0.72,1,0
22545036,Cozy Room Close to Columbia,12541753,Yiou,Manhattan,40.80034,-73.96127,Private room,39,3,1,1/13/2018,0.06,1,0
1937761,Modern & Quiet 2bdr Astoria - 2 blocks from Subway,3294551,Michelangelo,Queens,40.7582,-73.91687,Entire home/apt,180,3,77,6/11/2019,1.35,1,254
2012424,Thanksgiving in Manhattan Luxury Suite,275744,Xander,Manhattan,40.76542,-73.98081,Entire home/apt,175,2,4,11/25/2018,0.12,1,0
7193201,Private RM in Heart of East Village,33739627,Natasha,Manhattan,40.72896,-73.9843,Private room,99,1,4,10/24/2015,0.08,1,0
22355365,Master room w/ Private Bath in Financial District,100701558,Emeka,Manhattan,40.70521,-74.00678,Private room,100,1,0,,,1,0
14295885,WONDERFUL BED ROOM 10 MINS FROM JFK,74331597,Nickesha,Queens,40.686,-73.7691,Private room,59,2,4,6/28/2019,0.29,5,180
8588621,Room in beautiful Brownstone Apt,25889382,Erin,Brooklyn,40.67649,-73.94657,Private room,60,2,79,5/30/2019,1.75,1,268
9976986,Charming Getaway in West Village,15523549,Tanny,Manhattan,40.73491,-74.00578,Entire home/apt,139,2,11,6/2/2019,0.27,1,49
6424961,"Skylighted Floor, All Yours, 23 Mins to Manhattan",30641136,Michael,Brooklyn,40.6833,-73.95162,Entire home/apt,86,30,10,5/31/2019,0.33,1,302
61492,Exclusive Room with Private Bath in  LES,297769,Tunji,Manhattan,40.71445,-73.9908,Private room,120,4,171,6/23/2019,1.8,2,353
19871726,"Prime Wburg, spacious and sunny",22549130,Zaid,Brooklyn,40.7134,-73.944,Entire home/apt,116,3,6,8/26/2018,0.26,1,0
5629953,Large Private Bedroom in NYC!!!,23863437,Sheresa,Manhattan,40.82955,-73.9477,Private room,78,7,26,8/18/2017,0.71,1,0
20387244,Comfy and Cozy [BEST RATE],142590597,Joica,Brooklyn,40.67467,-73.87379,Private room,119,1,29,6/30/2019,1.28,6,180
19114277,LUXURY!30TH FLR SWEEPING RIVER VIEWS -SUTTON PLACE,2856748,Ruchi,Manhattan,40.75775,-73.96132,Entire home/apt,350,30,0,,,49,364
32484743,Great Space w/ backyard for Small Events,180008916,Endazsia,Brooklyn,40.68116,-73.94738,Entire home/apt,400,1,5,5/19/2019,1.23,2,5
30183428,Uptown Cozy Apartment,11547083,Sabrina,Manhattan,40.79757,-73.96065,Entire home/apt,135,2,2,6/3/2019,0.32,1,1
23466594,New clean cozy room private entrance  paid parking,124860677,Jim&Lisa,Queens,40.75707,-73.81205,Private room,46,2,22,6/25/2019,1.36,6,180
13019053,East Village Business and Leisure,24278208,Reah,Manhattan,40.72669,-73.98792,Entire home/apt,150,3,35,1/2/2019,0.92,1,0
32470732,New Renovate in 2019 & Everything is New,19303369,Hiroki,Manhattan,40.8647,-73.92353,Private room,29,30,0,,,37,1
4440751,Entire Amazing Chic Studio @ Lower East,3716641,Ofer,Manhattan,40.72169,-73.98773,Entire home/apt,99,30,21,3/11/2019,0.38,8,52
33835470,"""The Grand Budapest"" room in Brooklyn!",255448841,Andrey,Brooklyn,40.67965,-73.91168,Private room,55,1,15,7/7/2019,5.92,3,15
34035431,"Private Room by Emmons, beaches. B, Q trains.",177031514,Alena,Brooklyn,40.58438,-73.95564,Private room,60,1,4,6/23/2019,1.85,1,341
24732974,1 bedroom (entire) apartment very spacious,186318389,Joanna,Bronx,40.84059,-73.92156,Entire home/apt,150,1,4,5/17/2018,0.28,1,0
19306176,Beautiful Room in Manhattan- Great location,20266646,Gabriella,Manhattan,40.81454,-73.96102,Private room,60,2,4,4/23/2019,0.24,1,0
35713130,Private 2BR apartment in Historic Hellâ€™s Kitchen,268276813,Andy,Manhattan,40.7645,-73.99434,Entire home/apt,300,1,0,,,3,362
6881827,Times Square/Hells Kitchen Home,25111426,David,Manhattan,40.76308,-73.99,Private room,190,2,0,,,1,0
10477767,Spacious & Relaxing Garden Apartment,347475,Chialing,Brooklyn,40.68606,-74.00122,Entire home/apt,275,2,18,5/7/2017,0.46,1,292
32517547,"Private Room In Quiet & Charming 3 Br, 1.5 Ba",244197139,Brooke,Manhattan,40.72004,-73.99486,Private room,62,30,0,,,5,249
30348624,Better Home Inn,227872371,Better Home,Queens,40.66272,-73.76849,Entire home/apt,89,1,88,7/6/2019,12.05,2,253
34320892,Splendid Upper E. Side LOFT Central Park 4BEDs/2BA,257869899,Juanit,Manhattan,40.77566,-73.9484,Entire home/apt,380,6,3,6/7/2019,2.05,1,123
24086704,"The Photographer Room in Private Home, Near Metro",106460468,Felix,Bronx,40.88004,-73.9,Private room,79,3,45,6/12/2019,3,4,59
27584413,Chic Designer Home Guest Studio,69366752,Maggie,Queens,40.73469,-73.85426,Entire home/apt,65,2,59,7/1/2019,5.5,2,127
35654798,AUC Stay Room 315-3,267272502,Orfelina,Bronx,40.84346,-73.90554,Private room,55,3,0,,,2,140
9492678,Gorgeous 1BR in Williamsburg church,1335392,Matthew,Brooklyn,40.71584,-73.95868,Entire home/apt,450,2,0,,,1,0
13233113,Luxury Highrise 1bd -great views -central location,15774226,Mirza,Manhattan,40.76318,-73.98473,Private room,104,5,0,,,1,0
26254953,Gorgeous & spacious room in Bed-Stuy,2989773,Megan,Brooklyn,40.68697,-73.95141,Private room,95,3,2,5/29/2019,0.17,1,38
25193752,Cozy private living in Queens,14323652,Brandon,Queens,40.73873,-73.88147,Entire home/apt,85,2,36,3/31/2019,2.65,1,130
15066701,"Huge, modern 3-bed 2-bath, 20mins from Manhattan",29637078,Chris,Brooklyn,40.68881,-73.9497,Entire home/apt,195,2,128,6/25/2019,3.77,1,93
17545123,Clean and renovated apartment,119027851,Nance,Bronx,40.81632,-73.90991,Entire home/apt,130,2,62,6/19/2019,2.19,1,36
29216228,Sunny apartment in the heart of Greenpoint!,66473223,Roger,Brooklyn,40.73324,-73.95332,Entire home/apt,110,3,1,6/1/2019,0.79,1,0
35025881,Luxury studio in Manhattan New York,17984804,Randy & Judy,Manhattan,40.76089,-74.0003,Entire home/apt,200,7,0,,,1,308
22023444,Luxury Studio Apartment,7647511,Mike,Brooklyn,40.68884,-73.92222,Entire home/apt,100,4,15,6/17/2019,0.81,1,0
15234755,Luxury One Bedroom,10528,Olivier,Manhattan,40.77727,-73.98453,Entire home/apt,200,30,9,2/9/2019,0.28,2,139
30018456,COMFORTABLE PRIVATE ROOM IN FLATBUSH!,72015600,XaXa,Brooklyn,40.64664,-73.95486,Private room,60,1,3,1/27/2019,0.48,1,0
24491178,SoHo 1 Bedroom,20044199,John,Manhattan,40.72503,-74.0013,Entire home/apt,185,3,26,6/21/2019,1.81,1,42
3448037,Modern Pad in Prime Williamsburg!,634096,Naomi,Brooklyn,40.71644,-73.95876,Entire home/apt,250,1,0,,,1,0
2193649,CLEAN ROOM on Lower East Side,11136429,Yanina,Manhattan,40.71735,-73.99095,Private room,79,1,259,12/20/2017,3.93,1,2
1157036,private spacious sunny bedroom,3696460,Radium,Brooklyn,40.63381,-73.9714,Private room,50,30,10,11/30/2016,0.13,1,205
23608085,Stylish bedroom in Park Slope near Barclays,1746811,Jon,Brooklyn,40.67913,-73.98015,Entire home/apt,95,1,8,7/29/2018,0.52,2,6
31120563,Magnificent 5 Bedroom Brooklyn Townhouse,9786357,Ilsa,Brooklyn,40.68187,-73.97075,Entire home/apt,1750,2,5,7/1/2019,1.65,1,358
33492175,The beautiful room with your own bathroom,175370972,Young,Queens,40.7577,-73.83519,Private room,65,1,13,6/22/2019,4.06,1,36
28282908,Industrial-Chic Room Available in Artist Loft,49218771,Amanda,Brooklyn,40.68992,-73.90435,Private room,70,3,8,2/14/2019,0.82,1,0
25941089,Bed Stuy Brownstone Charm,38003941,Damira,Brooklyn,40.68847,-73.93054,Private room,80,2,9,10/29/2018,0.71,1,0
7873655,#NAME?,31304940,John,Brooklyn,40.71714,-73.96234,Private room,60,2,107,6/21/2019,2.26,8,84
28369515,Ã‰tage au sein dâ€™un duplex Ã  Brooklyn,2771943,Sophie & GrÃ©goire,Brooklyn,40.68227,-73.96486,Private room,175,2,9,6/30/2019,0.89,1,17
14080022,Beautiful 2B/2B at Central Park and the AMNH,84632856,Brooke,Manhattan,40.77743,-73.97616,Entire home/apt,325,3,4,10/9/2016,0.11,1,0
999248,TriBeCa 2500 Sq Ft w/ Priv Elevator,273174,Jon,Manhattan,40.71927,-74.00453,Entire home/apt,575,1,447,7/1/2019,5.89,3,207
35029871,Central Cozy Cobble Hill Gem,263883589,Zach,Brooklyn,40.68873,-73.98929,Entire home/apt,220,30,2,7/7/2019,2,2,82
6163657,Cosy and sunny studio for you!,6090087,Giulia,Manhattan,40.77253,-73.95789,Entire home/apt,120,1,9,1/2/2017,0.18,1,0
20789361,Private Room in Sunny Apartment - Laundry in unit,5990565,Fiona,Brooklyn,40.68361,-73.93883,Private room,76,3,6,10/7/2018,0.27,1,0
35386161,Prime Williamsburg Bedroom For You,9208470,Erika,Brooklyn,40.71257,-73.96326,Private room,66,1,4,6/21/2019,4,1,36
13067176,Prime Location Sun Filled West Village Townhome,72420514,Cate,Manhattan,40.73745,-74.00725,Entire home/apt,186,1,197,7/7/2019,5.24,3,209
9588196,Cozy & sunny room in Bushwick,4739974,Naomi,Brooklyn,40.70641,-73.92158,Private room,70,4,0,,,1,0
10280439,"Comfortable room, lots of sunlight",23156396,Fernando,Manhattan,40.82042,-73.95305,Private room,65,1,0,,,1,0
190968,Lovely Brooklyn Brownstone 1BR!,922922,Karen,Brooklyn,40.67946,-73.96501,Entire home/apt,215,3,33,5/8/2019,0.35,1,156
19156426,"Private room with 2 Windows, 1st FL",2712353,Masud,Brooklyn,40.68696,-73.87564,Private room,35,28,7,6/24/2019,0.29,4,312
34996136,AMAZING 2 BEDS IN MEATPACKING/CHELSEA MARKET!!,91268177,Beatriz,Manhattan,40.74372,-74.00601,Entire home/apt,447,3,3,6/14/2019,2.2,4,179
13295693,Cozy private room in Homecrest Brooklyn,10633027,Sam,Brooklyn,40.59621,-73.95767,Private room,51,2,80,6/22/2019,2.42,3,35
822016,1BR w/private bath in modern Prospect Heights apt,61873,Seema,Brooklyn,40.67231,-73.96032,Private room,90,2,24,7/3/2019,0.3,1,30
23612811,"Large, Sunny Private Bedroom in Kingsbridge, Bronx",19789539,Isaac,Bronx,40.86737,-73.89415,Private room,47,3,14,5/31/2019,0.89,1,197
21225854,"Bumble of Brooklyn, Large space",153378241,Victoria,Queens,40.6999,-73.90059,Private room,48,3,2,1/4/2018,0.11,1,0
13587161,A Quiet Studio Apartment in Bedford-Stuyvesant :),78461025,Doreen,Brooklyn,40.69123,-73.93599,Private room,120,2,21,1/1/2019,0.59,1,0
75635,Bright Cozy Chinatown Studio Apt.,401696,Patricia,Manhattan,40.71876,-73.98394,Entire home/apt,150,3,286,6/27/2019,2.81,1,191
3693901,THE BEST HOUSE IN BROOKLYN !,17696653,Arleta,Brooklyn,40.69134,-73.94468,Private room,100,1,2,8/28/2016,0.04,1,365
8650119,BAYRIDGE LOVELY ROOM.,8137499,Moni,Brooklyn,40.6328,-74.02748,Private room,60,2,20,7/2/2017,0.44,1,363
10919160,Gorgeous 1BR in Prime E. Village!,25498781,Lauren,Manhattan,40.72931,-73.98222,Entire home/apt,250,2,9,8/24/2016,0.22,1,0
13306254,A beautiful Park slope apartment,9603086,Leza,Brooklyn,40.6664,-73.99305,Entire home/apt,300,1,0,,,1,311
22177219,Private Big Room with Great Access!!!,162005440,Alba,Queens,40.76311,-73.89098,Private room,100,2,23,6/8/2019,1.23,1,95
23876355,Clean an comfortable apartment,16597520,Eliana,Queens,40.76641,-73.9193,Private room,60,3,6,4/11/2019,0.42,1,156
23613805,Apartment near Grand Central. Great Location,176651039,Lindsay,Manhattan,40.74681,-73.97911,Entire home/apt,140,300,0,,,1,331
28733777,"Clean, quiet space in Upper East Side",214119114,Lagane,Manhattan,40.78781,-73.94549,Private room,75,3,0,,,1,0
29180542,Newly renovated duplex home in Central Harlem,219879114,Tricia,Manhattan,40.81182,-73.94331,Entire home/apt,159,2,26,6/9/2019,3.05,1,343
34397351,Unique 3Bedroom apartment 2block from Times Square,15546865,Dmitriy & Amy,Manhattan,40.7622,-73.99119,Entire home/apt,485,5,2,6/12/2019,1.46,1,240
6180121,Modern Vibrant Large Cozy Bedroom* æ­£é¢èƒ½é‡,8826175,Grover,Bronx,40.82122,-73.92773,Private room,56,2,132,6/26/2019,2.61,3,52
35943649,SoHa Bliss - Central Park North 2 Bed / 1 Bath,270288786,Aidas,Manhattan,40.79965,-73.95157,Entire home/apt,300,3,2,7/1/2019,2,1,349
30859838,Bright and stylish West Village gem,46389451,Martin,Manhattan,40.73245,-74.00328,Entire home/apt,190,3,13,6/25/2019,2.36,3,115
